Date,Opp,points,pitcher,code,Dec_1,DR_1,H_1,ER_1,BB_1,SO_1,HR_1,HBP_1,FIP_1,Outs_1,points_1,QS_1,bucket_1,Dec_5,DR_5,H_5,ER_5,BB_5,SO_5,HR_5,HBP_5,FIP_5,Outs_5,points_5,QS_5,bucket_5,Dec_all,DR_all,H_all,ER_all,BB_all,SO_all,HR_all,HBP_all,FIP_all,Outs_all,points_all,QS_all,bucket_all,bucket
2023-04-27,TEX,14,Michael King,kingmi01,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.91,4.0,1.0,0.0,0<.<=10,0.0,2.8,1.4,0.2,0.2,2.2,0.0,0.2,1.826,6.2,6.2,0.0,0<.<=10,0.0,2.6666666666666665,1.8333333333333333,0.16666666666666666,0.16666666666666666,2.0,0.0,0.16666666666666666,1.9533333333333334,5.833333333333333,5.333333333333333,0.0,0<.<=10,10<.<=20
2023-05-02,CLE,13,Michael King,kingmi01,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.04,7.0,14.0,0.0,10<.<=20,0.4,2.8,1.2,0.2,0.4,2.0,0.0,0.2,1.9020000000000004,6.4,7.4,0.0,0<.<=10,0.2857142857142857,2.7142857142857144,1.5714285714285714,0.14285714285714285,0.2857142857142857,2.0,0.0,0.14285714285714285,1.965714285714286,6.0,6.571428571428571,0.0,0<.<=10,10<.<=20
2023-05-05,TBR,6,Michael King,kingmi01,2.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.99,5.0,13.0,0.0,10<.<=20,0.8,3.0,1.2,0.2,0.6,2.4,0.0,0.2,1.934,6.2,8.6,0.0,0<.<=10,0.5,2.875,1.375,0.125,0.375,2.125,0.0,0.125,1.96875,5.875,7.375,0.0,0<.<=10,0<.<=10
2023-05-07,TBR,5,Michael King,kingmi01,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.99,5.0,6.0,0.0,0<.<=10,0.8,3.0,0.8,0.2,0.6,2.2,0.0,0.2,1.97,5.6,8.2,0.0,0<.<=10,0.4444444444444444,2.7777777777777777,1.2222222222222223,0.1111111111111111,0.3333333333333333,2.0,0.0,0.1111111111111111,1.971111111111111,5.777777777777778,7.222222222222222,0.0,0<.<=10,0<.<=10
2023-05-12,TBR,-7,Michael King,kingmi01,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.76,3.0,5.0,0.0,0<.<=10,0.8,2.6,0.6,0.2,0.4,2.0,0.0,0.0,1.9380000000000002,4.8,7.8,0.0,0<.<=10,0.4,2.6,1.2,0.1,0.3,2.1,0.0,0.1,1.95,5.5,7.0,0.0,0<.<=10,-10<.<=0
2023-05-15,TOR,10,Michael King,kingmi01,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,2.6,4.0,-7.0,0.0,-10<.<=0,0.8,2.8,1.0,0.6,0.6,1.8,0.2,0.0,2.076,4.8,6.2,0.0,0<.<=10,0.36363636363636365,2.727272727272727,1.4545454545454546,0.36363636363636365,0.36363636363636365,1.9090909090909092,0.09090909090909091,0.09090909090909091,2.0090909090909093,5.363636363636363,5.7272727272727275,0.0,0<.<=10,0<.<=10
2023-05-17,TOR,1,Michael King,kingmi01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,4.0,10.0,0.0,0<.<=10,0.8,2.6,1.0,0.6,0.4,1.4,0.2,0.0,2.196,4.2,5.4,0.0,0<.<=10,0.5,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.75,0.08333333333333333,0.08333333333333333,2.061666666666667,5.25,6.083333333333333,0.0,0<.<=10,0<.<=10
2023-05-20,CIN,8,Michael King,kingmi01,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.92,3.0,1.0,0.0,0<.<=10,0.4,2.0,1.0,0.6,0.6,0.8,0.2,0.0,2.382,3.8,3.0,0.0,0<.<=10,0.46153846153846156,2.5384615384615383,1.2307692307692308,0.3076923076923077,0.46153846153846156,1.6153846153846154,0.07692307692307693,0.07692307692307693,2.1276923076923078,5.076923076923077,5.6923076923076925,0.0,0<.<=10,0<.<=10
2023-05-23,BAL,11,Michael King,kingmi01,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.71,6.0,8.0,0.0,0<.<=10,0.4,2.0,1.2,0.6,0.6,1.2,0.2,0.0,2.526,4.0,3.4,0.0,0<.<=10,0.42857142857142855,2.5,1.2142857142857142,0.2857142857142857,0.42857142857142855,1.7142857142857142,0.07142857142857142,0.07142857142857142,2.1692857142857145,5.142857142857143,5.857142857142857,0.0,0<.<=10,10<.<=20
2023-05-27,SDP,3,Michael King,kingmi01,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.64,6.0,11.0,0.0,10<.<=20,0.6,2.2,1.0,0.6,0.8,1.2,0.2,0.0,2.7020000000000004,4.6,4.6,0.0,0<.<=10,0.4666666666666667,2.466666666666667,1.1333333333333333,0.26666666666666666,0.4666666666666667,1.8,0.06666666666666667,0.06666666666666667,2.200666666666667,5.2,6.2,0.0,0<.<=10,0<.<=10
2023-05-30,SEA,6,Michael King,kingmi01,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.63,3.0,3.0,0.0,0<.<=10,0.6,2.0,0.4,0.0,0.8,1.6,0.0,0.0,2.7079999999999997,4.4,6.6,0.0,0<.<=10,0.4375,2.5,1.125,0.25,0.5,1.8125,0.0625,0.0625,2.2275,5.0625,6.0,0.0,0<.<=10,0<.<=10
2023-06-03,LAD,8,Michael King,kingmi01,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,2.57,6.0,6.0,0.0,0<.<=10,0.2,2.0,0.8,0.0,1.0,2.2,0.0,0.0,2.694,4.8,5.8,0.0,0<.<=10,0.4117647058823529,2.4705882352941178,1.1764705882352942,0.23529411764705882,0.5294117647058824,1.8823529411764706,0.058823529411764705,0.058823529411764705,2.2476470588235293,5.117647058823529,6.0,0.0,0<.<=10,0<.<=10
2023-06-08,CHW,-1,Michael King,kingmi01,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.43,6.0,8.0,0.0,0<.<=10,0.2,2.4,1.0,0.0,0.6,2.8,0.0,0.0,2.5959999999999996,5.4,7.2,0.0,0<.<=10,0.3888888888888889,2.5,1.1666666666666667,0.2222222222222222,0.5,1.9444444444444444,0.05555555555555555,0.05555555555555555,2.2577777777777777,5.166666666666667,6.111111111111111,0.0,0<.<=10,-10<.<=0
2023-06-11,BOS,-4,Michael King,kingmi01,-1.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.74,6.0,-1.0,0.0,-10<.<=0,0.0,2.8,1.2,0.4,0.6,2.6,0.2,0.0,2.602,5.4,5.4,0.0,0<.<=10,0.3157894736842105,2.5789473684210527,1.2105263157894737,0.3157894736842105,0.47368421052631576,1.9473684210526316,0.10526315789473684,0.05263157894736842,2.283157894736842,5.2105263157894735,5.7368421052631575,0.0,0<.<=10,-10<.<=0
2023-06-13,NYM,10,Michael King,kingmi01,-1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.92,4.0,-4.0,0.0,-10<.<=0,-0.4,2.8,1.4,0.6,0.8,2.0,0.2,0.0,2.658,5.0,2.4,0.0,0<.<=10,0.25,2.55,1.2,0.35,0.55,1.85,0.1,0.05,2.3150000000000004,5.15,5.25,0.0,0<.<=10,0<.<=10
2023-06-18,BOS,-10,Michael King,kingmi01,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.88,3.0,10.0,0.0,0<.<=10,0.0,2.4,1.2,0.6,0.6,1.8,0.2,0.0,2.7079999999999997,5.0,3.8,0.0,0<.<=10,0.3333333333333333,2.4761904761904763,1.1428571428571428,0.3333333333333333,0.5238095238095238,1.8095238095238095,0.09523809523809523,0.047619047619047616,2.3419047619047624,5.0476190476190474,5.476190476190476,0.0,0<.<=10,.<=-10
2023-06-21,SEA,-1,Michael King,kingmi01,-1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,2.97,4.0,-10.0,0.0,.<=-10,-0.2,2.8,1.6,1.2,0.6,1.2,0.2,0.0,2.788,4.6,0.6,0.0,0<.<=10,0.2727272727272727,2.5454545454545454,1.2727272727272727,0.45454545454545453,0.5454545454545454,1.7272727272727273,0.09090909090909091,0.045454545454545456,2.3704545454545456,5.0,4.7727272727272725,0.0,0<.<=10,-10<.<=0
2023-06-23,TEX,-1,Michael King,kingmi01,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,-1.0,0.0,-10<.<=0,-0.2,2.6,1.6,1.4,0.8,0.8,0.2,0.0,2.902,3.8,-1.2,0.0,-10<.<=0,0.2608695652173913,2.5217391304347827,1.2608695652173914,0.4782608695652174,0.5652173913043478,1.6956521739130435,0.08695652173913043,0.043478260869565216,2.3978260869565218,4.869565217391305,4.521739130434782,0.0,0<.<=10,-10<.<=0
2023-06-25,TEX,10,Michael King,kingmi01,-1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.23,3.0,-1.0,0.0,-10<.<=0,-0.2,2.0,1.4,1.2,0.8,0.8,0.2,0.0,3.0,3.2,-1.2,0.0,-10<.<=0,0.20833333333333334,2.4583333333333335,1.25,0.5,0.5416666666666666,1.7083333333333333,0.125,0.041666666666666664,2.4324999999999997,4.791666666666667,4.291666666666667,0.0,0<.<=10,0<.<=10
2023-07-01,STL,13,Michael King,kingmi01,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.14,3.0,10.0,0.0,0<.<=10,0.4,1.8,1.4,1.0,0.4,1.2,0.2,0.0,3.044,3.0,1.6,0.0,0<.<=10,0.28,2.4,1.24,0.48,0.52,1.72,0.12,0.04,2.4608,4.72,4.52,0.0,0<.<=10,10<.<=20
2023-07-05,BAL,2,Michael King,kingmi01,1.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,3.12,10.0,13.0,0.0,10<.<=20,0.2,2.6,1.6,1.0,0.4,1.4,0.2,0.2,3.092,4.4,2.2,0.0,0<.<=10,0.3076923076923077,2.5,1.2307692307692308,0.46153846153846156,0.5,1.7307692307692308,0.11538461538461539,0.07692307692307693,2.4861538461538464,4.923076923076923,4.846153846153846,0.0,0<.<=10,0<.<=10
2023-07-08,CHC,11,Michael King,kingmi01,-1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,3.11,8.0,2.0,0.0,0<.<=10,0.2,2.4,1.2,0.6,0.4,1.8,0.2,0.2,3.12,5.2,4.6,0.0,0<.<=10,0.25925925925925924,2.5185185185185186,1.2592592592592593,0.48148148148148145,0.5185185185185185,1.7407407407407407,0.1111111111111111,0.07407407407407407,2.509259259259259,5.037037037037037,4.7407407407407405,0.0,0<.<=10,10<.<=20
2023-07-14,COL,3,Michael King,kingmi01,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.13,5.0,11.0,0.0,10<.<=20,0.6,2.4,1.0,0.4,0.2,1.8,0.2,0.4,3.146,5.8,7.0,0.0,0<.<=10,0.32142857142857145,2.5,1.2142857142857142,0.4642857142857143,0.5,1.7142857142857142,0.10714285714285714,0.10714285714285714,2.531428571428571,5.035714285714286,4.964285714285714,0.0,0<.<=10,0<.<=10
2023-07-17,LAA,-8,Michael King,kingmi01,0.0,5.0,2.0,2.0,1.0,4.0,1.0,0.0,3.3,6.0,3.0,0.0,0<.<=10,0.8,3.2,1.2,0.6,0.4,2.2,0.2,0.4,3.16,6.4,7.8,0.0,0<.<=10,0.3103448275862069,2.586206896551724,1.2413793103448276,0.5172413793103449,0.5172413793103449,1.793103448275862,0.13793103448275862,0.10344827586206896,2.5579310344827584,5.068965517241379,4.896551724137931,0.0,0<.<=10,-10<.<=0
2023-07-21,KCR,2,Michael King,kingmi01,-1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.71,2.0,-8.0,0.0,-10<.<=0,0.2,3.4,1.2,1.0,1.0,2.2,0.4,0.6,3.274,6.2,4.2,0.0,0<.<=10,0.26666666666666666,2.566666666666667,1.2333333333333334,0.5666666666666667,0.6,1.8,0.16666666666666666,0.13333333333333333,2.596333333333333,4.966666666666667,4.466666666666667,0.0,0<.<=10,0<.<=10
2023-07-23,KCR,3,Michael King,kingmi01,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.66,2.0,2.0,0.0,0<.<=10,0.0,3.0,1.2,1.0,1.0,2.0,0.4,0.4,3.382,4.6,2.0,0.0,0<.<=10,0.25806451612903225,2.5806451612903225,1.2258064516129032,0.5483870967741935,0.5806451612903226,1.7741935483870968,0.16129032258064516,0.12903225806451613,2.630645161290322,4.870967741935484,4.387096774193548,0.0,0<.<=10,0<.<=10
2023-07-26,NYM,1,Michael King,kingmi01,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,3.58,3.0,3.0,0.0,0<.<=10,0.2,2.6,1.2,0.8,0.8,2.0,0.4,0.4,3.4760000000000004,3.6,2.2,0.0,0<.<=10,0.25,2.53125,1.25,0.53125,0.5625,1.78125,0.15625,0.125,2.6603125,4.8125,4.34375,0.0,0<.<=10,0<.<=10
2023-07-28,BAL,3,Michael King,kingmi01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,1.0,1.0,0.0,0<.<=10,-0.2,2.6,1.2,0.8,0.8,1.8,0.4,0.2,3.566,2.8,0.2,0.0,0<.<=10,0.24242424242424243,2.515151515151515,1.2121212121212122,0.5151515151515151,0.5454545454545454,1.7272727272727273,0.15151515151515152,0.12121212121212122,2.688181818181818,4.696969696969697,4.242424242424242,0.0,0<.<=10,0<.<=10
2023-08-03,HOU,9,Michael King,kingmi01,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.55,2.0,3.0,0.0,0<.<=10,-0.2,1.8,0.8,0.4,0.8,1.4,0.2,0.2,3.6159999999999997,2.0,0.2,0.0,0<.<=10,0.23529411764705882,2.4705882352941178,1.1764705882352942,0.5,0.5588235294117647,1.7352941176470589,0.14705882352941177,0.11764705882352941,2.7135294117647057,4.617647058823529,4.205882352941177,0.0,0<.<=10,0<.<=10
2023-08-05,HOU,4,Michael King,kingmi01,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,3.47,5.0,9.0,0.0,0<.<=10,0.2,2.4,0.8,0.0,0.2,1.4,0.0,0.0,3.568,2.6,3.6,0.0,0<.<=10,0.2571428571428571,2.5428571428571427,1.1714285714285715,0.4857142857142857,0.5428571428571428,1.7428571428571429,0.14285714285714285,0.11428571428571428,2.735142857142857,4.628571428571429,4.3428571428571425,0.0,0<.<=10,0<.<=10
2023-08-08,CHW,11,Michael King,kingmi01,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.4,3.0,4.0,0.0,0<.<=10,0.2,2.0,0.8,0.0,0.2,1.6,0.0,0.0,3.5160000000000005,2.8,4.0,0.0,0<.<=10,0.25,2.5,1.1666666666666667,0.4722222222222222,0.5277777777777778,1.75,0.1388888888888889,0.1111111111111111,2.753611111111111,4.583333333333333,4.333333333333333,0.0,0<.<=10,10<.<=20
2023-08-12,MIA,-2,Michael King,kingmi01,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,3.22,8.0,11.0,0.0,10<.<=20,0.2,2.2,0.8,0.0,0.2,2.2,0.0,0.0,3.444,3.8,5.6,0.0,0<.<=10,0.24324324324324326,2.4864864864864864,1.1891891891891893,0.4594594594594595,0.5135135135135135,1.837837837837838,0.13513513513513514,0.10810810810810811,2.766216216216216,4.675675675675675,4.513513513513513,0.0,0<.<=10,-10<.<=0
2023-08-16,ATL,12,Michael King,kingmi01,-1.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,3.34,6.0,-2.0,0.0,-10<.<=0,0.0,2.4,1.6,0.4,0.2,2.8,0.2,0.0,3.396,4.8,5.0,0.0,0<.<=10,0.21052631578947367,2.5,1.263157894736842,0.5,0.5,1.868421052631579,0.15789473684210525,0.10526315789473684,2.781315789473684,4.7105263157894735,4.342105263157895,0.0,0<.<=10,10<.<=20
2023-08-20,BOS,-4,Michael King,kingmi01,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.29,11.0,12.0,0.0,10<.<=20,0.0,2.8,1.8,0.4,0.2,3.0,0.2,0.0,3.344,6.6,6.8,0.0,0<.<=10,0.20512820512820512,2.5128205128205128,1.2564102564102564,0.48717948717948717,0.5128205128205128,1.8974358974358974,0.15384615384615385,0.10256410256410256,2.7943589743589743,4.871794871794871,4.538461538461538,0.0,0<.<=10,-10<.<=0
2023-08-24,WSN,8,Michael King,kingmi01,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,3.51,4.0,-4.0,0.0,-10<.<=0,-0.2,2.4,2.0,1.0,0.6,3.0,0.4,0.0,3.3519999999999994,6.4,4.2,0.0,0<.<=10,0.2,2.525,1.275,0.55,0.55,1.9,0.175,0.1,2.81225,4.85,4.325,0.0,0<.<=10,0<.<=10
2023-08-29,DET,14,Michael King,kingmi01,0.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,3.5,8.0,8.0,0.0,0<.<=10,-0.2,2.8,2.0,1.0,1.0,3.2,0.4,0.0,3.372,7.4,5.0,0.0,0<.<=10,0.1951219512195122,2.5365853658536586,1.2682926829268293,0.5365853658536586,0.5853658536585366,1.9268292682926829,0.17073170731707318,0.0975609756097561,2.8290243902439025,4.926829268292683,4.414634146341464,0.0,0<.<=10,10<.<=20
2023-09-03,HOU,15,Michael King,kingmi01,0.0,4.0,3.0,0.0,0.0,5.0,0.0,0.0,3.35,12.0,14.0,0.0,10<.<=20,-0.2,3.2,2.2,1.0,1.0,3.2,0.4,0.0,3.3980000000000006,8.2,5.6,0.0,0<.<=10,0.19047619047619047,2.5714285714285716,1.3095238095238095,0.5238095238095238,0.5714285714285714,2.0,0.16666666666666666,0.09523809523809523,2.8414285714285716,5.095238095238095,4.642857142857143,0.0,0<.<=10,10<.<=20
2023-09-09,MIL,17,Michael King,kingmi01,1.0,4.0,5.0,1.0,0.0,4.0,0.0,0.0,3.24,15.0,15.0,0.0,10<.<=20,0.2,3.4,2.4,0.8,1.0,3.4,0.2,0.0,3.378,10.0,9.0,0.0,0<.<=10,0.20930232558139536,2.604651162790698,1.3953488372093024,0.5348837209302325,0.5581395348837209,2.046511627906977,0.16279069767441862,0.09302325581395349,2.8506976744186048,5.325581395348837,4.883720930232558,0.0,0<.<=10,10<.<=20
2023-04-14,LAA,6,Tanner Houck,houckta01,1.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,4.96,15.0,13.0,0.0,10<.<=20,1.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,4.96,15.0,13.0,0.0,10<.<=20,1.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,4.96,15.0,13.0,0.0,10<.<=20,0<.<=10
2023-04-20,MIN,18,Tanner Houck,houckta01,0.0,5.0,4.0,2.0,4.0,6.0,0.0,0.0,4.47,12.0,6.0,0.0,0<.<=10,0.5,5.0,3.5,2.0,3.0,5.0,0.0,0.0,4.715,13.5,9.5,0.0,0<.<=10,0.5,5.0,3.5,2.0,3.0,5.0,0.0,0.0,4.715,13.5,9.5,0.0,0<.<=10,10<.<=20
2023-04-26,BAL,-1,Tanner Houck,houckta01,1.0,5.0,6.0,3.0,1.0,7.0,1.0,0.0,4.16,21.0,18.0,1.0,10<.<=20,0.6666666666666666,5.0,4.333333333333333,2.3333333333333335,2.3333333333333335,5.666666666666667,0.3333333333333333,0.0,4.53,16.0,12.333333333333334,0.3333333333333333,10<.<=20,0.6666666666666666,5.0,4.333333333333333,2.3333333333333335,2.3333333333333335,5.666666666666667,0.3333333333333333,0.0,4.53,16.0,12.333333333333334,0.3333333333333333,10<.<=20,-10<.<=0
2023-05-02,TOR,2,Tanner Houck,houckta01,-1.0,5.0,7.0,3.0,2.0,2.0,0.0,0.0,4.06,15.0,-1.0,0.0,-10<.<=0,0.25,5.0,5.0,2.5,2.25,4.75,0.25,0.0,4.4125,15.75,9.0,0.25,0<.<=10,0.25,5.0,5.0,2.5,2.25,4.75,0.25,0.0,4.4125,15.75,9.0,0.25,0<.<=10,0<.<=10
2023-05-07,PHI,6,Tanner Houck,houckta01,0.0,5.0,6.0,6.0,3.0,5.0,1.0,0.0,4.29,18.0,2.0,0.0,0<.<=10,0.2,5.0,5.2,3.2,2.4,4.8,0.4,0.0,4.388,16.2,7.6,0.2,0<.<=10,0.2,5.0,5.2,3.2,2.4,4.8,0.4,0.0,4.388,16.2,7.6,0.2,0<.<=10,0<.<=10
2023-05-15,SEA,3,Tanner Houck,houckta01,-1.0,4.0,5.0,3.0,1.0,4.0,0.0,0.0,4.0,17.0,6.0,0.0,0<.<=10,-0.2,4.8,5.6,3.4,2.2,4.8,0.4,0.0,4.196,16.6,6.2,0.2,0<.<=10,0.0,4.833333333333333,5.166666666666667,3.1666666666666665,2.1666666666666665,4.666666666666667,0.3333333333333333,0.0,4.323333333333333,16.333333333333332,7.333333333333333,0.16666666666666666,0<.<=10,0<.<=10
2023-05-22,LAA,18,Tanner Houck,houckta01,-1.0,7.0,5.0,4.0,1.0,5.0,1.0,0.0,4.05,15.0,3.0,0.0,0<.<=10,-0.4,5.2,5.8,3.8,1.6,4.6,0.6,0.0,4.112,17.2,5.6,0.2,0<.<=10,-0.14285714285714285,5.142857142857143,5.142857142857143,3.2857142857142856,2.0,4.714285714285714,0.42857142857142855,0.0,4.284285714285714,16.142857142857142,6.714285714285714,0.14285714285714285,0<.<=10,10<.<=20
2023-05-28,ARI,-1,Tanner Houck,houckta01,0.0,6.0,3.0,1.0,2.0,8.0,0.0,1.0,3.81,18.0,18.0,1.0,10<.<=20,-0.6,5.4,5.2,3.4,1.8,4.8,0.4,0.2,4.042,16.6,5.6,0.2,0<.<=10,-0.125,5.25,4.875,3.0,2.0,5.125,0.375,0.125,4.225,16.375,8.125,0.25,0<.<=10,-10<.<=0
2023-06-04,TBR,1,Tanner Houck,houckta01,-1.0,5.0,6.0,4.0,0.0,4.0,2.0,0.0,4.11,12.0,-1.0,0.0,-10<.<=0,-0.6,5.4,5.0,3.6,1.4,5.2,0.8,0.2,4.052,16.0,5.6,0.2,0<.<=10,-0.2222222222222222,5.222222222222222,5.0,3.111111111111111,1.7777777777777777,5.0,0.5555555555555556,0.1111111111111111,4.212222222222222,15.88888888888889,7.111111111111111,0.2222222222222222,0<.<=10,0<.<=10
2023-06-10,NYY,12,Tanner Houck,houckta01,-1.0,6.0,5.0,4.0,4.0,6.0,0.0,0.0,4.04,15.0,1.0,0.0,0<.<=10,-0.8,5.6,4.8,3.2,1.6,5.4,0.6,0.2,4.002000000000001,15.4,5.4,0.2,0<.<=10,-0.3,5.3,5.0,3.2,2.0,5.1,0.5,0.1,4.194999999999999,15.8,6.5,0.2,0<.<=10,10<.<=20
2023-06-16,NYY,7,Tanner Houck,houckta01,-1.0,5.0,3.0,2.0,1.0,6.0,2.0,1.0,4.28,18.0,12.0,1.0,10<.<=20,-0.8,5.8,4.4,3.0,1.6,5.8,1.0,0.4,4.058,15.6,6.6,0.4,0<.<=10,-0.36363636363636365,5.2727272727272725,4.818181818181818,3.090909090909091,1.9090909090909092,5.181818181818182,0.6363636363636364,0.18181818181818182,4.202727272727272,16.0,7.0,0.2727272727272727,0<.<=10,0<.<=10
2023-08-27,LAD,4,Tanner Houck,houckta01,0.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,4.2,12.0,7.0,0.0,0<.<=10,-0.6,5.4,4.2,2.4,1.6,5.2,0.8,0.4,4.088,15.0,7.4,0.4,0<.<=10,-0.3333333333333333,5.25,4.75,2.9166666666666665,1.8333333333333333,4.916666666666667,0.5833333333333334,0.16666666666666666,4.2025,15.666666666666666,7.0,0.25,0<.<=10,0<.<=10
2023-09-02,KCR,4,Tanner Houck,houckta01,-1.0,4.0,5.0,1.0,2.0,4.0,1.0,0.0,4.47,12.0,4.0,0.0,0<.<=10,-0.8,5.0,4.6,2.4,1.6,4.4,1.0,0.2,4.22,13.8,4.6,0.2,0<.<=10,-0.38461538461538464,5.153846153846154,4.769230769230769,2.769230769230769,1.8461538461538463,4.846153846153846,0.6153846153846154,0.15384615384615385,4.223076923076923,15.384615384615385,6.769230769230769,0.23076923076923078,0<.<=10,0<.<=10
2023-09-08,BAL,-2,Tanner Houck,houckta01,1.0,5.0,7.0,4.0,1.0,5.0,0.0,3.0,4.42,15.0,4.0,0.0,0<.<=10,-0.4,5.0,4.8,2.4,1.8,4.6,0.6,0.8,4.281999999999999,14.4,5.6,0.2,0<.<=10,-0.2857142857142857,5.142857142857143,4.928571428571429,2.857142857142857,1.7857142857142858,4.857142857142857,0.5714285714285714,0.35714285714285715,4.2371428571428575,15.357142857142858,6.571428571428571,0.21428571428571427,0<.<=10,-10<.<=0
2023-05-23,COL,0,Eury Pérez,perezeu02,1.0,5.0,3.0,1.0,1.0,6.0,1.0,0.0,5.53,15.0,18.0,0.0,10<.<=20,1.0,5.0,3.0,1.0,1.0,6.0,1.0,0.0,5.53,15.0,18.0,0.0,10<.<=20,1.0,5.0,3.0,1.0,1.0,6.0,1.0,0.0,5.53,15.0,18.0,0.0,10<.<=20,-10<.<=0
2023-05-28,LAA,15,Eury Pérez,perezeu02,-1.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,5.04,13.0,0.0,0.0,-10<.<=0,0.0,4.5,3.5,2.0,2.0,4.5,0.5,0.0,5.285,14.0,9.0,0.0,0<.<=10,0.0,4.5,3.5,2.0,2.0,4.5,0.5,0.0,5.285,14.0,9.0,0.0,0<.<=10,10<.<=20
2023-06-03,OAK,18,Eury Pérez,perezeu02,1.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,4.89,15.0,15.0,0.0,10<.<=20,0.3333333333333333,4.333333333333333,3.0,1.3333333333333333,2.6666666666666665,4.0,0.3333333333333333,0.0,5.153333333333333,14.333333333333334,11.0,0.0,10<.<=20,0.3333333333333333,4.333333333333333,3.0,1.3333333333333333,2.6666666666666665,4.0,0.3333333333333333,0.0,5.153333333333333,14.333333333333334,11.0,0.0,10<.<=20,10<.<=20
2023-06-09,CHW,12,Eury Pérez,perezeu02,1.0,5.0,4.0,0.0,1.0,5.0,0.0,0.0,4.26,15.0,18.0,0.0,10<.<=20,0.5,4.5,3.25,1.0,2.25,4.25,0.25,0.0,4.93,14.5,12.75,0.0,10<.<=20,0.5,4.5,3.25,1.0,2.25,4.25,0.25,0.0,4.93,14.5,12.75,0.0,10<.<=20,10<.<=20
2023-06-14,SEA,24,Eury Pérez,perezeu02,0.0,5.0,5.0,1.0,2.0,6.0,1.0,0.0,4.33,15.0,12.0,0.0,10<.<=20,0.4,4.6,3.6,1.0,2.2,4.6,0.4,0.0,4.81,14.6,12.6,0.0,10<.<=20,0.4,4.6,3.6,1.0,2.2,4.6,0.4,0.0,4.81,14.6,12.6,0.0,10<.<=20,20<.<=30
2023-06-20,TOR,24,Eury Pérez,perezeu02,1.0,4.0,2.0,0.0,1.0,6.0,0.0,0.0,3.89,18.0,24.0,1.0,20<.<=30,0.4,4.4,3.4,0.8,2.2,4.6,0.2,0.0,4.482,15.2,13.8,0.2,10<.<=20,0.5,4.5,3.3333333333333335,0.8333333333333334,2.0,4.833333333333333,0.3333333333333333,0.0,4.656666666666666,15.166666666666666,14.5,0.16666666666666666,10<.<=20,20<.<=30
